image_path,dataset,foreground_fraction,n_components,largest_component_fraction
data\raw\riceleafbd\Brown Spot\315528173_800099651085389_2576233260830535491_n.jpg,riceleafbd,0.09701026785714285,1,0.09701026785714285
data\raw\riceleafbd\Brown Spot\315532239_557495366186340_7408530394173486829_n.jpg,riceleafbd,0.14012011633609417,1,0.14012011633609417
data\raw\riceleafbd\Brown Spot\315532476_678564123619299_2314158013159928732_n.jpg,riceleafbd,0.20025703942349607,1,0.20025703942349607
data\raw\riceleafbd\Brown Spot\316041923_803682534254590_8305339248818396829_n.jpg,riceleafbd,0.12555171098517873,1,0.12555171098517873
data\raw\riceleafbd\Healthy Leaf\IMG20231027082814_01.jpg,riceleafbd,0.5841510416666666,1,0.5841510416666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027082943.jpg,riceleafbd,0.3490265625,1,0.3490265625
data\raw\riceleafbd\Healthy Leaf\IMG20231027082956_01.jpg,riceleafbd,0.27357447916666666,1,0.27357447916666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083007_01.jpg,riceleafbd,0.8397619791666666,1,0.8397619791666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083045_01.jpg,riceleafbd,0.2055046875,1,0.2055046875
data\raw\riceleafbd\Healthy Leaf\IMG20231027083100.jpg,riceleafbd,0.21058020833333332,1,0.21058020833333332
data\raw\riceleafbd\Healthy Leaf\IMG20231027083121.jpg,riceleafbd,0.28039583333333334,1,0.28039583333333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027083123_01.jpg,riceleafbd,0.25326041666666665,1,0.25326041666666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027083140_01.jpg,riceleafbd,0.2129953125,1,0.2129953125
data\raw\riceleafbd\Healthy Leaf\IMG20231027083218_01.jpg,riceleafbd,0.5886052083333333,1,0.5886052083333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027083228_01.jpg,riceleafbd,0.558178125,1,0.558178125
data\raw\riceleafbd\Healthy Leaf\IMG20231027083315_01.jpg,riceleafbd,0.10160572916666667,1,0.10160572916666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027083324_01.jpg,riceleafbd,0.7423984375,1,0.7423984375
data\raw\riceleafbd\Healthy Leaf\IMG20231027083351_01.jpg,riceleafbd,0.18603072916666666,1,0.18603072916666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083408_01.jpg,riceleafbd,0.24951614583333334,1,0.24951614583333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027083426_01.jpg,riceleafbd,0.1424796875,1,0.1424796875
data\raw\riceleafbd\Healthy Leaf\IMG20231027083440_01.jpg,riceleafbd,0.4920744791666667,1,0.4920744791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027083446_01.jpg,riceleafbd,0.48866197916666665,1,0.48866197916666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027083456_01.jpg,riceleafbd,0.17499479166666668,1,0.17499479166666668
data\raw\riceleafbd\Healthy Leaf\IMG20231027083504_01.jpg,riceleafbd,0.3177625,1,0.3177625
data\raw\riceleafbd\Healthy Leaf\IMG20231027083512.jpg,riceleafbd,0.3674119791666667,1,0.3674119791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027083526_01.jpg,riceleafbd,0.6529375,1,0.6529375
data\raw\riceleafbd\Healthy Leaf\IMG20231027083535.jpg,riceleafbd,0.6061546875,1,0.6061546875
data\raw\riceleafbd\Healthy Leaf\IMG20231027083550_01.jpg,riceleafbd,0.21797552083333332,1,0.21797552083333332
data\raw\riceleafbd\Healthy Leaf\IMG20231027083600_01.jpg,riceleafbd,0.20352708333333333,1,0.20352708333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027083607_01.jpg,riceleafbd,0.20909427083333335,1,0.20909427083333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027083617_01.jpg,riceleafbd,0.2008390625,1,0.2008390625
data\raw\riceleafbd\Healthy Leaf\IMG20231027083630_01.jpg,riceleafbd,0.36527604166666666,1,0.36527604166666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083641_01.jpg,riceleafbd,0.32088802083333334,1,0.32088802083333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027083655_01.jpg,riceleafbd,0.3823302083333333,1,0.3823302083333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027083701_01.jpg,riceleafbd,0.22582083333333333,1,0.22582083333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027083711_01.jpg,riceleafbd,0.34421979166666666,1,0.34421979166666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083727_01.jpg,riceleafbd,0.255378125,1,0.255378125
data\raw\riceleafbd\Healthy Leaf\IMG20231027083741_01.jpg,riceleafbd,0.34520260416666665,1,0.34520260416666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027083809_01.jpg,riceleafbd,0.330353125,1,0.330353125
data\raw\riceleafbd\Healthy Leaf\IMG20231027083820_01.jpg,riceleafbd,0.3305703125,1,0.3305703125
data\raw\riceleafbd\Healthy Leaf\IMG20231027083843_01.jpg,riceleafbd,0.21866041666666666,1,0.21866041666666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083903_01.jpg,riceleafbd,0.6982119791666667,1,0.6982119791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027083906_01.jpg,riceleafbd,0.5320958333333333,1,0.5320958333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027083921.jpg,riceleafbd,0.6074427083333334,1,0.6074427083333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027083930.jpg,riceleafbd,0.3901119791666667,1,0.3901119791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027083946.jpg,riceleafbd,0.5189213541666666,1,0.5189213541666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027083959_01.jpg,riceleafbd,0.13267291666666667,1,0.13267291666666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084017_01.jpg,riceleafbd,0.4210421875,1,0.4210421875
data\raw\riceleafbd\Healthy Leaf\IMG20231027084032_01.jpg,riceleafbd,0.3656229166666667,1,0.3656229166666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084040_01.jpg,riceleafbd,0.6107739583333334,1,0.6107739583333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027084048_01.jpg,riceleafbd,0.46558541666666664,1,0.46558541666666664
data\raw\riceleafbd\Healthy Leaf\IMG20231027084059_01.jpg,riceleafbd,0.39995885416666666,1,0.39995885416666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027084115_01.jpg,riceleafbd,0.3913520833333333,1,0.3913520833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084124_01.jpg,riceleafbd,0.5102802083333333,1,0.5102802083333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084139_01.jpg,riceleafbd,0.4767635416666667,1,0.4767635416666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084212_01.jpg,riceleafbd,0.48523541666666664,1,0.48523541666666664
data\raw\riceleafbd\Healthy Leaf\IMG20231027084226_01.jpg,riceleafbd,0.527309375,1,0.527309375
data\raw\riceleafbd\Healthy Leaf\IMG20231027084302_01.jpg,riceleafbd,0.6377994791666667,1,0.6377994791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084313_01.jpg,riceleafbd,0.5709114583333333,1,0.5709114583333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084332_01.jpg,riceleafbd,0.3811796875,1,0.3811796875
data\raw\riceleafbd\Healthy Leaf\IMG20231027084349_01.jpg,riceleafbd,0.6194864583333334,1,0.6194864583333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027084350_01.jpg,riceleafbd,0.626834375,1,0.626834375
data\raw\riceleafbd\Healthy Leaf\IMG20231027084401_01.jpg,riceleafbd,0.7951286458333333,1,0.7951286458333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084408_01.jpg,riceleafbd,0.5664229166666667,1,0.5664229166666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084417.jpg,riceleafbd,0.5288171875,1,0.5288171875
data\raw\riceleafbd\Healthy Leaf\IMG20231027084433.jpg,riceleafbd,0.5443880208333334,1,0.5443880208333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027084450_01.jpg,riceleafbd,0.656725,1,0.656725
data\raw\riceleafbd\Healthy Leaf\IMG20231027084521_01.jpg,riceleafbd,0.6984635416666667,1,0.6984635416666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084539_01.jpg,riceleafbd,0.28098229166666666,1,0.28098229166666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027084555_01.jpg,riceleafbd,0.4568484375,1,0.4568484375
data\raw\riceleafbd\Healthy Leaf\IMG20231027084603.jpg,riceleafbd,0.318484375,1,0.318484375
data\raw\riceleafbd\Healthy Leaf\IMG20231027084611.jpg,riceleafbd,0.246021875,1,0.246021875
data\raw\riceleafbd\Healthy Leaf\IMG20231027084620_01.jpg,riceleafbd,0.4575,1,0.4575
data\raw\riceleafbd\Healthy Leaf\IMG20231027084637_01.jpg,riceleafbd,0.6758208333333333,1,0.6758208333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084655_01.jpg,riceleafbd,0.5851630208333334,1,0.5851630208333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027084708_01.jpg,riceleafbd,0.2431390625,1,0.2431390625
data\raw\riceleafbd\Healthy Leaf\IMG20231027084720_01.jpg,riceleafbd,0.5413760416666666,1,0.5413760416666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027084732_01.jpg,riceleafbd,0.32488177083333336,1,0.32488177083333336
data\raw\riceleafbd\Healthy Leaf\IMG20231027084743_01.jpg,riceleafbd,0.5127458333333333,1,0.5127458333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084803_01.jpg,riceleafbd,0.521046875,1,0.521046875
data\raw\riceleafbd\Healthy Leaf\IMG20231027084815_01.jpg,riceleafbd,0.4047588541666667,1,0.4047588541666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084830.jpg,riceleafbd,0.4736619791666667,1,0.4736619791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027084837_01.jpg,riceleafbd,0.4539223958333333,1,0.4539223958333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027084849_01.jpg,riceleafbd,0.31907291666666665,1,0.31907291666666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027084901_01.jpg,riceleafbd,0.2993796875,1,0.2993796875
data\raw\riceleafbd\Healthy Leaf\IMG20231027084916_01.jpg,riceleafbd,0.5437255208333334,1,0.5437255208333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027084926.jpg,riceleafbd,0.097090625,1,0.097090625
data\raw\riceleafbd\Healthy Leaf\IMG20231027085837_01.jpg,riceleafbd,0.4379645833333333,1,0.4379645833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027085849_01.jpg,riceleafbd,0.38095572916666665,1,0.38095572916666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027085857_01.jpg,riceleafbd,0.42305,1,0.42305
data\raw\riceleafbd\Healthy Leaf\IMG20231027085904_01.jpg,riceleafbd,0.29237552083333335,1,0.29237552083333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027085910_01.jpg,riceleafbd,0.2753328125,1,0.2753328125
data\raw\riceleafbd\Healthy Leaf\IMG20231027085919_01.jpg,riceleafbd,0.3145854166666667,1,0.3145854166666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090205.jpg,riceleafbd,0.35937604166666665,1,0.35937604166666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027090212_01.jpg,riceleafbd,0.5171895833333333,1,0.5171895833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090219_01.jpg,riceleafbd,0.24835989583333334,1,0.24835989583333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027090223_01.jpg,riceleafbd,0.4245333333333333,1,0.4245333333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090224_01.jpg,riceleafbd,0.2225421875,1,0.2225421875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090227_01.jpg,riceleafbd,0.4148953125,1,0.4148953125
data\raw\riceleafbd\Healthy Leaf\IMG20231027090232_01.jpg,riceleafbd,0.211396875,1,0.211396875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090239_01.jpg,riceleafbd,0.32712552083333335,1,0.32712552083333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027090243_01.jpg,riceleafbd,0.37621822916666664,1,0.37621822916666664
data\raw\riceleafbd\Healthy Leaf\IMG20231027090248_01.jpg,riceleafbd,0.4575953125,1,0.4575953125
data\raw\riceleafbd\Healthy Leaf\IMG20231027090250_01.jpg,riceleafbd,0.6233708333333333,1,0.6233708333333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090252_01.jpg,riceleafbd,0.4589932291666667,1,0.4589932291666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090255_01.jpg,riceleafbd,0.5021515625,1,0.5021515625
data\raw\riceleafbd\Healthy Leaf\IMG20231027090257_01.jpg,riceleafbd,0.493609375,1,0.493609375
data\raw\riceleafbd\Healthy Leaf\IMG20231027090300_01.jpg,riceleafbd,0.5015682291666667,1,0.5015682291666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090303_01.jpg,riceleafbd,0.43335833333333335,1,0.43335833333333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027090311_01.jpg,riceleafbd,0.469678125,1,0.469678125
data\raw\riceleafbd\Healthy Leaf\IMG20231027090315.jpg,riceleafbd,0.60301875,1,0.60301875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090318_01.jpg,riceleafbd,0.29647239583333335,1,0.29647239583333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027090321.jpg,riceleafbd,0.3294182291666667,1,0.3294182291666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090323_01.jpg,riceleafbd,0.2609927083333333,1,0.2609927083333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090331.jpg,riceleafbd,0.37388385416666664,1,0.37388385416666664
data\raw\riceleafbd\Healthy Leaf\IMG20231027090340_01.jpg,riceleafbd,0.4634255208333333,1,0.4634255208333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090354_01.jpg,riceleafbd,0.5136421875,1,0.5136421875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090355_01.jpg,riceleafbd,0.48651822916666665,1,0.48651822916666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027090402_01.jpg,riceleafbd,0.4392786458333333,1,0.4392786458333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090411_01.jpg,riceleafbd,0.5375270833333333,1,0.5375270833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090415_01.jpg,riceleafbd,0.3831625,1,0.3831625
data\raw\riceleafbd\Healthy Leaf\IMG20231027090419_01.jpg,riceleafbd,0.495378125,1,0.495378125
data\raw\riceleafbd\Healthy Leaf\IMG20231027090422.jpg,riceleafbd,0.4201515625,1,0.4201515625
data\raw\riceleafbd\Healthy Leaf\IMG20231027090436.jpg,riceleafbd,0.45834322916666664,1,0.45834322916666664
data\raw\riceleafbd\Healthy Leaf\IMG20231027090438.jpg,riceleafbd,0.6095776041666666,1,0.6095776041666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027090447_01.jpg,riceleafbd,0.4475151041666667,1,0.4475151041666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090452_01.jpg,riceleafbd,0.5861140625,1,0.5861140625
data\raw\riceleafbd\Healthy Leaf\IMG20231027090456_01.jpg,riceleafbd,0.5602567708333334,1,0.5602567708333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027090500_01.jpg,riceleafbd,0.324684375,1,0.324684375
data\raw\riceleafbd\Healthy Leaf\IMG20231027090504_01.jpg,riceleafbd,0.35235625,1,0.35235625
data\raw\riceleafbd\Healthy Leaf\IMG20231027090510.jpg,riceleafbd,0.19402395833333333,1,0.19402395833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027090523_01.jpg,riceleafbd,0.47954427083333334,1,0.47954427083333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027090736_01.jpg,riceleafbd,0.4772421875,1,0.4772421875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090749.jpg,riceleafbd,0.39277395833333334,1,0.39277395833333334
data\raw\riceleafbd\Healthy Leaf\IMG20231027090755_01.jpg,riceleafbd,0.54045625,1,0.54045625
data\raw\riceleafbd\Healthy Leaf\IMG20231027090803_01.jpg,riceleafbd,0.4799557291666667,1,0.4799557291666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090808_01.jpg,riceleafbd,0.3395046875,1,0.3395046875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090829_01.jpg,riceleafbd,0.5094682291666667,1,0.5094682291666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090836_01.jpg,riceleafbd,0.45703385416666664,1,0.45703385416666664
data\raw\riceleafbd\Healthy Leaf\IMG20231027090848.jpg,riceleafbd,0.46102447916666667,1,0.46102447916666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090859_01.jpg,riceleafbd,0.6205541666666666,1,0.6205541666666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027090915.jpg,riceleafbd,0.45983958333333336,1,0.45983958333333336
data\raw\riceleafbd\Healthy Leaf\IMG20231027090925.jpg,riceleafbd,0.4326875,1,0.4326875
data\raw\riceleafbd\Healthy Leaf\IMG20231027090933_01.jpg,riceleafbd,0.3443994791666667,1,0.3443994791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027090939_01.jpg,riceleafbd,0.22935104166666667,1,0.22935104166666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027091001_01.jpg,riceleafbd,0.2530604166666667,1,0.2530604166666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027091016.jpg,riceleafbd,0.34396614583333335,1,0.34396614583333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027091031_01.jpg,riceleafbd,0.222540625,1,0.222540625
data\raw\riceleafbd\Healthy Leaf\IMG20231027091112_01.jpg,riceleafbd,0.30736302083333333,1,0.30736302083333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091120_01.jpg,riceleafbd,0.282903125,1,0.282903125
data\raw\riceleafbd\Healthy Leaf\IMG20231027091126_01.jpg,riceleafbd,0.149065625,1,0.149065625
data\raw\riceleafbd\Healthy Leaf\IMG20231027091135_01.jpg,riceleafbd,0.3386192708333333,1,0.3386192708333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091146.jpg,riceleafbd,0.234346875,1,0.234346875
data\raw\riceleafbd\Healthy Leaf\IMG20231027091151_01.jpg,riceleafbd,0.19822135416666667,1,0.19822135416666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027091201_01.jpg,riceleafbd,0.2619005208333333,1,0.2619005208333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091207_01.jpg,riceleafbd,0.34136770833333335,1,0.34136770833333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027091217.jpg,riceleafbd,0.3560270833333333,1,0.3560270833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091224_01.jpg,riceleafbd,0.24963020833333333,1,0.24963020833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091230_01.jpg,riceleafbd,0.24325677083333333,1,0.24325677083333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091239_01.jpg,riceleafbd,0.26264739583333335,1,0.26264739583333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027091247_01.jpg,riceleafbd,0.3254390625,1,0.3254390625
data\raw\riceleafbd\Healthy Leaf\IMG20231027091318.jpg,riceleafbd,0.33491458333333335,1,0.33491458333333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027091335_01.jpg,riceleafbd,0.36532916666666665,1,0.36532916666666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027091344_01.jpg,riceleafbd,0.36280260416666665,1,0.36280260416666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027091353.jpg,riceleafbd,0.234671875,1,0.234671875
data\raw\riceleafbd\Healthy Leaf\IMG20231027091400_01.jpg,riceleafbd,0.28563489583333335,1,0.28563489583333335
data\raw\riceleafbd\Healthy Leaf\IMG20231027091419_01.jpg,riceleafbd,0.3302875,1,0.3302875
data\raw\riceleafbd\Healthy Leaf\IMG20231027091426_01.jpg,riceleafbd,0.25588072916666665,1,0.25588072916666665
data\raw\riceleafbd\Healthy Leaf\IMG20231027091433.jpg,riceleafbd,0.22127552083333332,1,0.22127552083333332
data\raw\riceleafbd\Healthy Leaf\IMG20231027091440.jpg,riceleafbd,0.297590625,1,0.297590625
data\raw\riceleafbd\Healthy Leaf\IMG20231027091450_01.jpg,riceleafbd,0.16965572916666666,1,0.16965572916666666
data\raw\riceleafbd\Healthy Leaf\IMG20231027091458_01.jpg,riceleafbd,0.3836645833333333,1,0.3836645833333333
data\raw\riceleafbd\Healthy Leaf\IMG20231027091524_01.jpg,riceleafbd,0.3922494791666667,1,0.3922494791666667
data\raw\riceleafbd\Healthy Leaf\IMG20231027091532_01.jpg,riceleafbd,0.35821875,1,0.35821875
